6	in	in	[in]	VZ(init)	0.999571	O	B-PP	5	mod
7	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	8	det
8	avond	avond	[avond]	N(soort,ev,basis,zijd,stan)	0.981183	O	I-NP	6	obj1
9	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.988333	O	B-ADVP	10	mod
10	branden	branden	[brand][en]	WW(pv,tgw,mv)	0.666667	O	B-VP	0	ROOT
11	nog	nog	[nog]	BW()	0.999930	O	B-ADVP	13	mod
12	enkele	enkel	[enkele]	VNW(onbep,det,stan,prenom,met-e,rest)	0.988738	O	B-NP	13	det
13	lichten	licht	[licht][en]	N(soort,mv,basis)	1.000000	O	I-NP	10	su
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	Lachend	lachen	[lach][end]	WW(od,vrij,zonder)	0.997291	O	B-ADJP	4	predc
2	meisje	meisje	[meisje]	N(soort,ev,dim,onz,stan)	0.999323	O	B-NP	4	su
3	dat	dat	[dat]	VNW(aanw,pron,stan,vol,3o,ev)	0.666667	O	B-NP	4	su
4	zit	zitten	[zit]	WW(pv,tgw,ev)	0.997706	O	B-VP	0	ROOT
5	op	op	[op]	VZ(init)	0.991701	O	B-PP	4	ld
6	een	een	[een]	LID(onbep,stan,agr)	0.990385	O	B-NP	7	det
7	paard	paard	[paard]	N(soort,ev,basis,onz,stan)	0.997310	O	I-NP	5	obj1
8	.	.	[.]	LET()	1.000000	O	O	7	punct
9	Ze	ze	[ze]	VNW(pers,pron,stan,red,3,ev,fem)	0.982161	O	B-NP	10	su
10	heeft	hebben	[heb][t]	WW(pv,tgw,met-t)	0.998149	O	B-VP	0	ROOT
11	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	12	det
12	helm	helm	[helm]	N(soort,ev,basis,zijd,stan)	0.998306	O	I-NP	10	su
13	op	op	[op]	VZ(fin)	0.978474	O	O	10	svp
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	6	det
2	erg	erg	[erg]	ADJ(vrij,basis,zonder)	0.982759	O	I-NP	3	mod
3	lange	lang	[lang][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	I-NP	4	mod
4	groen	groen	[groen]	ADJ(vrij,basis,zonder)	0.968254	O	B-NP	5	mod
5	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.997778	O	I-NP	6	mod
6	bus	bus	[bus]	N(soort,ev,basis,zijd,stan)	0.999455	O	I-NP	8	su
7	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.847826	O	B-SBAR	6	mod
8	rijdt	rijden	[rijd][t]	WW(pv,tgw,met-t)	0.999162	O	B-VP	0	ROOT
9	op	op	[op]	VZ(init)	0.997760	O	B-PP	8	mod
10	de	de	[de]	LID(bep,stan,rest)	0.992366	O	B-NP	11	det
11	weg	weg	[weg]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	9	obj1
12	.	.	[.]	LET()	1.000000	O	O	11	punct

1	Mensen	mens	[mens][en]	N(soort,mv,basis)	0.996849	O	B-NP	3	su
